Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
169342,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2010,06/01/2010,16.1,
177834,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2010,06/01/2010,14.8,
177837,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2010,06/01/2010,13.1,
169338,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2010,06/01/2010,13.8,
166684,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,29.7,
173662,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2010,06/01/2010,13.3,
169341,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2010,06/01/2010,14.1,
222552,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,27.9,
175947,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2010,06/01/2010,27.4,
166685,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,26.4,
221964,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2010,06/01/2010,27.9,
175944,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2010,06/01/2010,34.8,
172132,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2010,06/01/2010,28.6,
166687,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2010,06/01/2010,41.4,
169340,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,12.9,
222540,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2010,06/01/2010,25.6,
175945,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2010,06/01/2010,38,
216291,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2010,06/01/2010,28.8,
177838,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2010,06/01/2010,13.8,
169339,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,13.7,
173661,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,14.4,
177836,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,13.7,
172131,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,33,
222546,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2010,06/01/2010,23.9,
175946,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2010,06/01/2010,29.6,
221958,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2010,06/01/2010,26.4,
166683,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2010,06/01/2010,31.2,
166686,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2010,06/01/2010,31.3,
175948,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2010,06/01/2010,31.3,
216279,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2010,06/01/2010,27,
177835,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2010,06/01/2010,15.4,
216297,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2010,06/01/2010,27.3,
216285,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,27.7,
222564,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2010,06/01/2010,26.9,
222558,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2010,06/01/2010,28.4,
816852,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2010,01/01/2010,173.4,
816814,643,Annual vehicle miles traveled,Million miles,per square mile,CD,101,Financial District (CD1),2010,01/01/2010,92.7,
816806,643,Annual vehicle miles traveled,Million miles,per square mile,CD,105,Midtown (CD5),2010,01/01/2010,80.6,
816808,643,Annual vehicle miles traveled,Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2010,01/01/2010,125.5,
817017,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2010,01/01/2010,110.4,
817231,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,104,Clinton and Chelsea (CD4),2010,01/01/2010,9.4,
816846,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,310,Lower Manhattan,2010,01/01/2010,91.5,
817233,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,105,Midtown (CD5),2010,01/01/2010,7.3,
817019,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,105,Midtown (CD5),2010,01/01/2010,63.6,
817187,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2010,01/01/2010,6,
816973,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,307,Gramercy Park - Murray Hill,2010,01/01/2010,156.1,
817229,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2010,01/01/2010,3.9,
817015,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2010,01/01/2010,120.2,
816810,643,Annual vehicle miles traveled,Million miles,per square mile,CD,103,Lower East Side and Chinatown (CD3),2010,01/01/2010,129.3,
816971,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2010,01/01/2010,91.8,
817185,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,306,Chelsea - Clinton,2010,01/01/2010,8.5,
816848,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2010,01/01/2010,112.8,
817191,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2010,01/01/2010,3.4,
816977,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,309,Union Square - Lower East Side,2010,01/01/2010,104.7,
816854,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,306,Chelsea - Clinton,2010,01/01/2010,107.2,
817013,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2010,01/01/2010,86.5,
817227,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2010,01/01/2010,8.3,
816975,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2010,01/01/2010,107.5,
817189,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2010,01/01/2010,10.5,
816812,643,Annual vehicle miles traveled,Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2010,01/01/2010,99.9,
816850,643,Annual vehicle miles traveled,Million miles,per square mile,UHF42,308,Greenwich Village - SoHo,2010,01/01/2010,124.5,
817011,644,Annual vehicle miles traveled (cars),Million miles,per square mile,CD,101,Financial District (CD1),2010,01/01/2010,80.6,
817225,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,101,Financial District (CD1),2010,01/01/2010,4.8,
817193,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,310,Lower Manhattan,2010,01/01/2010,3,
816979,644,Annual vehicle miles traveled (cars),Million miles,per square mile,UHF42,310,Lower Manhattan,2010,01/01/2010,81.5,
167568,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Annual Average 2010,12/01/2009,33.4,
167569,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Annual Average 2010,12/01/2009,31.8,
174172,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2010,12/01/2009,11.3,
178466,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,12/01/2009,11.6,
170223,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Annual Average 2010,12/01/2009,12.1,
173152,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,11.2,
175314,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/01/2009,37.4,
177205,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Winter 2009-10,12/01/2009,14.3,
175315,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Winter 2009-10,12/01/2009,40.6,
177208,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Winter 2009-10,12/01/2009,12.4,
165802,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Winter 2009-10,12/01/2009,43.1,
167571,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Annual Average 2010,12/01/2009,32.9,
178467,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/01/2009,10.9,
176574,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Annual Average 2010,12/01/2009,36,
172642,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Annual Average 2010,12/01/2009,31.1,
176578,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Annual Average 2010,12/01/2009,33.5,
176575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,12/01/2009,39.2,
175318,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Winter 2009-10,12/01/2009,35.2,
176576,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Annual Average 2010,12/01/2009,31.8,
178468,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Annual Average 2010,12/01/2009,12.2,
177207,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Winter 2009-10,12/01/2009,10.6,
170226,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Annual Average 2010,12/01/2009,12,
177206,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Winter 2009-10,12/01/2009,11.4,
177204,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Winter 2009-10,12/01/2009,13.2,
175317,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Winter 2009-10,12/01/2009,32.1,
172641,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,34.6,
168457,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2009-10,12/01/2009,15.8,
174171,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2010,12/01/2009,12.7,
178465,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Annual Average 2010,12/01/2009,14.2,
175316,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Winter 2009-10,12/01/2009,33.6,
170227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,15.5,
171622,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Winter 2009-10,12/01/2009,33.1,
165798,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Winter 2009-10,12/01/2009,35.1,
176577,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Annual Average 2010,12/01/2009,30,
173151,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,12.6,
168454,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,11.5,
168455,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Winter 2009-10,12/01/2009,10.4,
170225,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2010,12/01/2009,10.6,
170224,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Annual Average 2010,12/01/2009,11.6,
171621,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Winter 2009-10,12/01/2009,36.1,
168453,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Winter 2009-10,12/01/2009,12.3,
168456,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Winter 2009-10,12/01/2009,11.7,
165801,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Winter 2009-10,12/01/2009,34.4,
165800,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Winter 2009-10,12/01/2009,31.4,
167570,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Annual Average 2010,12/01/2009,29.2,
178464,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Annual Average 2010,12/01/2009,13.2,
167572,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2010,12/01/2009,42.1,
165799,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2009-10,12/01/2009,33.6,
221963,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,06/01/2009,20.4,
166628,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2009,06/01/2009,45,
177796,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,310,Lower Manhattan,Summer 2009,06/01/2009,13.2,
173627,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Summer 2009,06/01/2009,13.8,
122024,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,2-Year Summer Average 2009-2010,06/01/2009,24,
175903,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,41,
169281,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,12,
122022,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,2-Year Summer Average 2009-2010,06/01/2009,19.3,
121648,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),2-Year Summer Average 2009-2010,06/01/2009,17.8,
172098,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,06/01/2009,30.9,
169280,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2009,06/01/2009,13,
122152,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,2-Year Summer Average 2009-2010,06/01/2009,22.1,
122153,386,Ozone (O3),Mean,ppb,UHF34,309310,Union Square-Lower Manhattan,2-Year Summer Average 2009-2010,06/01/2009,23.6,
172097,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2009,06/01/2009,35.3,
221957,386,Ozone (O3),Mean,ppb,UHF34,306308,Chelsea-Village,Summer 2009,06/01/2009,19,
177792,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,306,Chelsea - Clinton,Summer 2009,06/01/2009,14.3,
177795,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,12.3,
175904,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,06/01/2009,31.6,
216302,386,Ozone (O3),Mean,ppb,CD,105,Midtown (CD5),Summer 2009,06/01/2009,14.4,
216278,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2009,06/01/2009,19.1,
169282,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,13.3,
122023,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,2-Year Summer Average 2009-2010,06/01/2009,23.8,
175905,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,29.3,
166624,375,Nitrogen dioxide (NO2),Mean,ppb,CD,101,Financial District (CD1),Summer 2009,06/01/2009,34.2,
222557,386,Ozone (O3),Mean,ppb,UHF42,309,Union Square - Lower East Side,Summer 2009,06/01/2009,21.2,
122021,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,2-Year Summer Average 2009-2010,06/01/2009,21.3,
175906,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2009,06/01/2009,34.4,
177793,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,15.1,
121644,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),2-Year Summer Average 2009-2010,06/01/2009,22.9,
169279,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,101,Financial District (CD1),Summer 2009,06/01/2009,13.2,
121646,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),2-Year Summer Average 2009-2010,06/01/2009,24.4,
175902,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2009,06/01/2009,37.1,
222563,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2009,06/01/2009,18.9,
166625,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2009,06/01/2009,31.6,
166626,375,Nitrogen dioxide (NO2),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,28.3,
121645,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),2-Year Summer Average 2009-2010,06/01/2009,23.7,
177794,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,308,Greenwich Village - SoHo,Summer 2009,06/01/2009,12.9,
173628,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,309310,Union Square-Lower Manhattan,Summer 2009,06/01/2009,12.5,
222545,386,Ozone (O3),Mean,ppb,UHF42,307,Gramercy Park - Murray Hill,Summer 2009,06/01/2009,16.1,
216296,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,20.3,
166627,375,Nitrogen dioxide (NO2),Mean,ppb,CD,104,Clinton and Chelsea (CD4),Summer 2009,06/01/2009,33,
222551,386,Ozone (O3),Mean,ppb,UHF42,308,Greenwich Village - SoHo,Summer 2009,06/01/2009,20.6,
122025,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,2-Year Summer Average 2009-2010,06/01/2009,22.7,
216284,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2009,06/01/2009,20.5,
222539,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2009,06/01/2009,18.2,
216290,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,21.6,
169283,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2009,06/01/2009,16,
121647,386,Ozone (O3),Mean,ppb,CD,104,Clinton and Chelsea (CD4),2-Year Summer Average 2009-2010,06/01/2009,23.2,
151503,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,19.6,
131389,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,45.5,
131582,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,36.4,
151455,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,70,
151410,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,2.8,
151600,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,1,
151599,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,2.1,
131483,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,12.9,
151601,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,5.6,
151505,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,42.5,
151550,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,14.1,
131532,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,5.4,
151407,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,3.6,
151602,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,2.6,
131486,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,14,
151506,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,27,
131485,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,18.5,
131390,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,25.7,
151454,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,91.6,
131436,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,24.5,
131387,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,20.7,
131482,651,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,11.7,
131438,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,57.2,
151551,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,10.6,
131534,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,5.8,
131531,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,8.6,
151502,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,24.6,
131435,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,69.7,
131530,650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,9,
151504,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,8.9,
131388,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,9.2,
151409,652,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,4,
151457,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,144,
131437,648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,151.9,
151598,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,2.8,
131386,657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,25.3,
151456,653,Asthma emergency departments visits due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,24.2,
131581,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,58.8,
131578,639,Deaths due to PM2.5,Estimated annual rate (age 30+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,39.7,
151552,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,6.2,
151553,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,14.2,
